ENTRY_OFFSET,TAKE_PROFIT_OFFSET,STOP_LOSS_OFFSET,TRAIL_TRIGGER,RE_ENTRY_DISTANCE,MAX_OPEN_TRADES,MAX_CONTRACTS_PER_TRADE,TOTAL_PNL,WIN_RATE,AVERAGE_WINN,AVERAGE_LOSS,NUM_OF_TRADE,REWARD_TO_RISK,MAX_CONSECUTIVE_LOSE,SCORE
50,3200,125,2,2,10,1,-18562.5,20.14388489208633,6651.785714285715,-1845.1576576576576,139,3.604995858581456,13,-0.06157226967410233
50,12800,125,2,2,10,1,-18562.5,20.14388489208633,6651.785714285715,-1845.1576576576576,139,3.604995858581456,13,-0.06157226967410233
50,6400,125,2,2,10,1,-18562.5,20.14388489208633,6651.785714285715,-1845.1576576576576,139,3.604995858581456,13,-0.06157226967410233
25,25,200,1,1,10,1,-18575.0,79.67479674796748,600.1275510204082,-2724.0,246,0.2203111420779765,3,-0.06161373248196368
25,25,200,2,1,10,1,-18575.0,79.67479674796748,600.1275510204082,-2724.0,246,0.2203111420779765,3,-0.06161373248196368
50,800,100,1,2,10,1,-18700.0,30.215827338129497,2901.4880952380954,-1449.09793814433,139,2.002271909208325,9,-0.062028360560577166
75,400,125,2,2,10,1,-18737.5,23.33333333333333,5437.142857142857,-1817.717391304348,150,2.991192626066752,13,-0.062152748984161205
50,800,75,1,1,10,1,-18737.5,26.00732600732601,3146.654929577465,-1198.7623762376238,273,2.624919660436291,13,-0.062152748984161205
50,200,50,1,2,10,1,-18762.5,19.42446043165468,2945.3703703703704,-877.5669642857143,139,3.356291303385288,13,-0.062235674599883904
50,3200,100,2,5,10,1,-18775.0,15.09433962264151,6082.8125,-1498.611111111111,53,4.0589666357738645,10,-0.06227713740774525
50,6400,100,2,5,10,1,-18775.0,15.09433962264151,6082.8125,-1498.611111111111,53,4.0589666357738645,10,-0.06227713740774525
50,12800,100,2,5,10,1,-18775.0,15.09433962264151,6082.8125,-1498.611111111111,53,4.0589666357738645,10,-0.06227713740774525
50,1600,100,2,5,10,1,-18775.0,15.09433962264151,6082.8125,-1498.611111111111,53,4.0589666357738645,10,-0.06227713740774525
100,200,200,2,1,10,1,-18900.0,47.6056338028169,2925.4437869822486,-2759.6774193548385,355,1.0600672986142574,9,-0.06269176548635874
50,200,100,1,2,10,1,-18900.0,30.215827338129497,2896.7261904761904,-1449.09793814433,139,1.998985792627411,9,-0.06269176548635874
10,1600,175,2,5,10,1,-19037.5,21.153846153846157,7875.0,-2577.1341463414637,52,3.055719862770614,9,-0.06314785637283357
25,50,125,1,1,10,1,-19175.0,62.60162601626016,957.224025974026,-1810.733695652174,246,0.5286387657513942,5,-0.0636039472593084
25,50,125,2,1,10,1,-19175.0,62.60162601626016,957.224025974026,-1810.733695652174,246,0.5286387657513942,5,-0.0636039472593084
75,100,150,1,1,10,1,-19225.0,55.16129032258065,1604.0204678362572,-2111.6007194244603,310,0.7596229974165999,5,-0.06376979849075379
75,100,150,2,1,10,1,-19225.0,55.16129032258065,1604.0204678362572,-2111.6007194244603,310,0.7596229974165999,5,-0.06376979849075379
10,25,25,2,1,10,1,-19237.5,44.63519313304721,572.2355769230769,-610.4651162790698,233,0.9373763736263736,7,-0.06381126129861514
10,25,25,1,1,10,1,-19237.5,44.63519313304721,572.2355769230769,-610.4651162790698,233,0.9373763736263736,7,-0.06381126129861514
100,100,125,1,1,10,1,-19325.0,51.83098591549295,1613.179347826087,-1848.830409356725,355,0.872540466481926,8,-0.06410150095364459
100,100,125,2,1,10,1,-19325.0,51.83098591549295,1613.179347826087,-1848.830409356725,355,0.872540466481926,8,-0.06410150095364459
10,1600,175,2,1,10,1,-19337.5,26.18025751072961,6641.188524590164,-2467.732558139535,233,2.69121080511134,15,-0.06414296376150593
10,25,10,2,1,10,1,-19400.0,34.763948497854074,588.8888888888889,-441.4473684210527,233,1.3339956946514324,11,-0.06435027780081268
10,25,10,1,1,10,1,-19400.0,34.763948497854074,588.8888888888889,-441.4473684210527,233,1.3339956946514324,11,-0.06435027780081268
10,25,50,1,1,10,1,-19425.0,57.08154506437768,558.1766917293234,-936.625,233,0.5959446862184155,7,-0.06443320341653537
10,25,50,2,1,10,1,-19425.0,57.08154506437768,558.1766917293234,-936.625,233,0.5959446862184155,7,-0.06443320341653537
25,800,125,1,1,10,1,-19587.5,32.52032520325203,3543.75,-1825.828313253012,246,1.9408999051429043,13,-0.06497221991873289
75,1600,150,2,1,10,1,-19612.5,26.451612903225808,5760.365853658536,-2157.7302631578946,310,2.6696413133808905,14,-0.0650551455344556
50,400,75,1,2,10,1,-19787.5,25.179856115107917,2841.428571428572,-1146.514423076923,139,2.4783190810657003,10,-0.06563562484451448
25,1600,200,2,1,10,1,-19900.0,28.86178861788618,6488.556338028169,-2746.214285714286,246,2.3627276180818884,12,-0.0660087901152666
50,12800,100,1,1,10,1,-19925.0,31.868131868131865,2957.3275862068967,-1490.389784946237,273,1.984264530042775,13,-0.0660917157309893
50,3200,100,1,1,10,1,-19925.0,31.868131868131865,2957.3275862068967,-1490.389784946237,273,1.984264530042775,13,-0.0660917157309893
50,1600,100,1,1,10,1,-19925.0,31.868131868131865,2957.3275862068967,-1490.389784946237,273,1.984264530042775,13,-0.0660917157309893
50,6400,100,1,1,10,1,-19925.0,31.868131868131865,2957.3275862068967,-1490.389784946237,273,1.984264530042775,13,-0.0660917157309893
100,400,150,2,2,10,1,-19937.5,27.09677419354839,5274.4047619047615,-2136.836283185841,155,2.468324224652847,12,-0.06613317853885065
50,200,75,2,2,10,1,-20125.0,24.46043165467626,2946.6911764705883,-1145.8333333333333,139,2.5716577540106957,10,-0.06675512065677087
75,400,175,2,1,10,1,-20225.0,30.967741935483872,5320.442708333333,-2481.25,310,2.1442590260285472,14,-0.06708682311966166
10,10,100,1,1,10,1,-20237.5,75.10729613733905,396.07142857142856,-1543.9655172413793,233,0.2565286751216399,4,-0.06712828592752301
10,10,100,2,1,10,1,-20237.5,75.10729613733905,396.07142857142856,-1543.9655172413793,233,0.2565286751216399,4,-0.06712828592752301
25,3200,200,2,1,10,1,-20300.0,28.86178861788618,6482.922535211268,-2746.214285714286,246,2.360676138397216,12,-0.06733559996682975
25,6400,200,2,1,10,1,-20300.0,28.86178861788618,6482.922535211268,-2746.214285714286,246,2.360676138397216,12,-0.06733559996682975
25,12800,200,2,1,10,1,-20300.0,28.86178861788618,6482.922535211268,-2746.214285714286,246,2.360676138397216,12,-0.06733559996682975
75,400,125,1,1,10,1,-20362.5,38.70967741935484,2708.333333333333,-1817.6973684210527,310,1.489980334672506,10,-0.06754291400613649
10,3200,175,2,5,10,1,-20375.0,21.153846153846157,7753.409090909091,-2577.1341463414637,52,3.008539195336782,9,-0.06758437681399784
10,6400,175,2,5,10,1,-20375.0,21.153846153846157,7753.409090909091,-2577.1341463414637,52,3.008539195336782,9,-0.06758437681399784
10,12800,175,2,5,10,1,-20375.0,21.153846153846157,7753.409090909091,-2577.1341463414637,52,3.008539195336782,9,-0.06758437681399784
50,400,100,1,2,10,1,-20475.0,30.215827338129497,2859.2261904761904,-1449.09793814433,139,1.9731076245527115,9,-0.06791607927688863
75,200,125,2,1,10,1,-20600.0,37.41935483870968,2874.8922413793102,-1825.193298969072,310,1.5751165879269564,14,-0.06833070735550212
10,400,150,2,1,10,1,-20600.0,27.896995708154503,5275.0,-2163.5416666666665,233,2.438131921039961,11,-0.06833070735550212
50,800,100,2,5,10,1,-20612.5,15.09433962264151,5853.125,-1498.611111111111,53,3.9056997219647824,10,-0.06837217016336346
10,1600,200,2,5,10,1,-20887.5,23.07692307692308,7645.833333333333,-2815.9375,52,2.71519994081308,9,-0.06928435193631313
50,800,175,2,5,10,1,-21050.0,24.52830188679245,6221.153846153846,-2548.125,53,2.441463368615686,7,-0.06982336843851066
10,12800,200,2,5,10,1,-21087.5,23.07692307692308,7629.166666666667,-2815.9375,52,2.7092812488440057,9,-0.0699477568620947
10,6400,200,2,5,10,1,-21087.5,23.07692307692308,7629.166666666667,-2815.9375,52,2.7092812488440057,9,-0.0699477568620947
10,3200,200,2,5,10,1,-21087.5,23.07692307692308,7629.166666666667,-2815.9375,52,2.7092812488440057,9,-0.0699477568620947
50,6400,100,1,2,10,1,-21275.0,30.215827338129497,2840.178571428572,-1449.09793814433,139,1.9599631582290544,9,-0.07056969898001493
50,3200,100,1,2,10,1,-21275.0,30.215827338129497,2840.178571428572,-1449.09793814433,139,1.9599631582290544,9,-0.07056969898001493
50,1600,100,1,2,10,1,-21275.0,30.215827338129497,2840.178571428572,-1449.09793814433,139,1.9599631582290544,9,-0.07056969898001493
50,12800,100,1,2,10,1,-21275.0,30.215827338129497,2840.178571428572,-1449.09793814433,139,1.9599631582290544,9,-0.07056969898001493
25,200,200,2,1,10,1,-21312.5,47.15447154471545,2905.603448275862,-2756.6346153846152,246,1.054040108202901,11,-0.07069408740359898
25,200,200,1,1,10,1,-21312.5,47.15447154471545,2905.603448275862,-2756.6346153846152,246,1.054040108202901,11,-0.07069408740359898
50,200,50,2,2,10,1,-21350.0,18.705035971223023,3000.480769230769,-879.3141592920354,139,3.412296660441081,15,-0.07081847582718302
50,800,100,2,1,10,1,-21500.0,19.047619047619047,6008.173076923077,-1510.972850678733,273,3.976360709740211,17,-0.07131602952151919
10,800,175,1,1,10,1,-21612.5,38.62660944206009,3681.527777777778,-2468.181818181818,233,1.491595048086761,9,-0.07168919479227133
25,50,50,1,1,10,1,-21625.0,43.49593495934959,974.6495327102804,-905.8453237410072,246,1.0759558030118452,8,-0.07173065760013268
25,50,50,2,1,10,1,-21625.0,43.49593495934959,974.6495327102804,-905.8453237410072,246,1.0759558030118452,8,-0.07173065760013268
50,200,100,2,2,10,1,-21650.0,29.496402877697843,2934.451219512195,-1448.59693877551,139,2.0257196056155333,9,-0.07181358321585538
10,800,75,2,1,10,1,-21712.5,13.733905579399142,6890.625,-1205.0373134328358,233,5.718183929400836,23,-0.07202089725516211
10,75,125,1,1,10,1,-21787.5,55.36480686695279,1303.875968992248,-1826.8028846153843,233,0.7137474874673008,4,-0.0722696741023302
10,75,125,2,1,10,1,-21787.5,55.36480686695279,1303.875968992248,-1826.8028846153843,233,0.7137474874673008,4,-0.0722696741023302
75,1600,125,2,1,10,1,-21837.5,23.548387096774192,5686.815068493151,-1843.776371308017,310,3.0843301590088146,17,-0.0724355253337756
75,800,175,1,1,10,1,-21912.5,45.80645161290322,2755.193661971831,-2459.2261904761904,310,1.12034983713244,10,-0.0726843021809437
10,12800,175,2,1,10,1,-22012.5,26.18025751072961,6597.336065573771,-2467.732558139535,233,2.6734404600746577,15,-0.07301600464383448
10,3200,175,2,1,10,1,-22012.5,26.18025751072961,6597.336065573771,-2467.732558139535,233,2.6734404600746577,15,-0.07301600464383448
10,6400,175,2,1,10,1,-22012.5,26.18025751072961,6597.336065573771,-2467.732558139535,233,2.6734404600746577,15,-0.07301600464383448
10,10,200,1,1,10,1,-22250.0,84.54935622317596,388.3883248730965,-2743.402777777778,233,0.1415717473274924,3,-0.0738037979932001
10,10,200,2,1,10,1,-22250.0,84.54935622317596,388.3883248730965,-2743.402777777778,233,0.1415717473274924,3,-0.0738037979932001
25,50,150,1,1,10,1,-22275.0,66.26016260162602,966.6411042944784,-2166.71686746988,246,0.4461317114419502,3,-0.0738867236089228
25,50,150,2,1,10,1,-22275.0,66.26016260162602,966.6411042944784,-2166.71686746988,246,0.4461317114419502,3,-0.0738867236089228
75,3200,150,2,1,10,1,-22325.0,26.451612903225808,5727.286585365854,-2157.7302631578946,310,2.65431072787746,14,-0.07405257484036819
75,6400,150,2,1,10,1,-22325.0,26.451612903225808,5727.286585365854,-2157.7302631578946,310,2.65431072787746,14,-0.07405257484036819
75,12800,150,2,1,10,1,-22325.0,26.451612903225808,5727.286585365854,-2157.7302631578946,310,2.65431072787746,14,-0.07405257484036819
10,400,175,2,5,10,1,-22412.5,26.923076923076923,5329.464285714285,-2553.2894736842104,52,2.087293407442853,9,-0.07434281449539763
10,10,125,1,1,10,1,-22475.0,78.11158798283262,393.956043956044,-1846.5686274509803,233,0.2133449242554631,3,-0.07455012853470437
10,10,125,2,1,10,1,-22475.0,78.11158798283262,393.956043956044,-1846.5686274509803,233,0.2133449242554631,3,-0.07455012853470437
50,800,125,1,1,10,1,-22525.0,35.16483516483517,3108.0729166666665,-1812.9943502824856,273,1.7143312753194142,13,-0.07471597976614977
50,12800,200,1,1,10,1,-22612.5,45.78754578754579,3050.5,-2729.222972972973,273,1.117717398031813,9,-0.0750062194211792
50,1600,200,1,1,10,1,-22612.5,45.78754578754579,3050.5,-2729.222972972973,273,1.117717398031813,9,-0.0750062194211792
50,6400,200,1,1,10,1,-22612.5,45.78754578754579,3050.5,-2729.222972972973,273,1.117717398031813,9,-0.0750062194211792
50,3200,200,1,1,10,1,-22612.5,45.78754578754579,3050.5,-2729.222972972973,273,1.117717398031813,9,-0.0750062194211792
100,400,125,2,2,10,1,-22712.5,23.870967741935484,5247.972972972973,-1838.0296610169487,155,2.8552166944190462,12,-0.07533792188406999
50,400,100,1,1,10,1,-22712.5,31.868131868131865,2925.287356321839,-1490.389784946237,273,1.9627666439134672,13,-0.07533792188406999
10,800,75,1,1,10,1,-22825.0,22.746781115879827,3665.801886792453,-1206.1805555555557,233,3.0391817128108305,14,-0.07571108715482212
75,12800,125,2,1,10,1,-22937.5,23.548387096774192,5671.746575342466,-1843.776371308017,310,3.076157533854716,17,-0.07608425242557426
75,3200,125,2,1,10,1,-22937.5,23.548387096774192,5671.746575342466,-1843.776371308017,310,3.076157533854716,17,-0.07608425242557426
75,6400,125,2,1,10,1,-22937.5,23.548387096774192,5671.746575342466,-1843.776371308017,310,3.076157533854716,17,-0.07608425242557426
10,800,50,2,1,10,1,-22937.5,10.300429184549357,6832.291666666667,-894.3181818181819,233,7.6396653960186365,32,-0.07608425242557426
10,75,100,2,1,10,1,-22975.0,51.07296137339056,1271.5336134453785,-1528.8377192982457,233,0.8316995305617048,5,-0.07620864084915831
10,75,100,1,1,10,1,-22975.0,51.07296137339056,1271.5336134453785,-1528.8377192982457,233,0.8316995305617048,5,-0.07620864084915831
10,400,200,1,5,10,1,-23050.0,38.46153846153847,3376.25,-2830.46875,52,1.192823626828595,6,-0.0764574176963264
50,800,200,2,5,10,1,-23050.0,26.41509433962264,6137.5,-2794.230769230769,53,2.1964900206469373,7,-0.0764574176963264
25,12800,125,1,1,10,1,-23150.0,32.52032520325203,3499.21875,-1825.828313253012,246,1.916510289932775,13,-0.07678912015921718
25,1600,125,1,1,10,1,-23150.0,32.52032520325203,3499.21875,-1825.828313253012,246,1.916510289932775,13,-0.07678912015921718
25,6400,125,1,1,10,1,-23150.0,32.52032520325203,3499.21875,-1825.828313253012,246,1.916510289932775,13,-0.07678912015921718
100,100,200,2,1,10,1,-23150.0,61.69014084507042,1599.7716894977168,-2746.323529411765,355,0.5825139217448179,5,-0.07678912015921718
100,100,200,1,1,10,1,-23150.0,61.69014084507042,1599.7716894977168,-2746.323529411765,355,0.5825139217448179,5,-0.07678912015921718
25,3200,125,1,1,10,1,-23150.0,32.52032520325203,3499.21875,-1825.828313253012,246,1.916510289932775,13,-0.07678912015921718
10,50,200,2,1,10,1,-23175.0,71.24463519313305,947.5903614457832,-2693.6567164179105,233,0.351785866279914,3,-0.07687204577493988
10,50,200,1,1,10,1,-23175.0,71.24463519313305,947.5903614457832,-2693.6567164179105,233,0.351785866279914,3,-0.07687204577493988
10,800,125,1,1,10,1,-23212.5,30.90128755364807,3764.756944444444,-1827.7950310559008,233,2.0597259979799696,13,-0.07699643419852392
100,3200,125,1,1,10,1,-23425.0,43.098591549295776,2278.676470588235,-1841.893564356436,355,1.2371379729449312,8,-0.07770130193216684
100,6400,125,1,1,10,1,-23425.0,43.098591549295776,2278.676470588235,-1841.893564356436,355,1.2371379729449312,8,-0.07770130193216684
100,1600,125,1,1,10,1,-23425.0,43.098591549295776,2278.676470588235,-1841.893564356436,355,1.2371379729449312,8,-0.07770130193216684
100,12800,125,1,1,10,1,-23425.0,43.098591549295776,2278.676470588235,-1841.893564356436,355,1.2371379729449312,8,-0.07770130193216684
100,400,175,1,1,10,1,-23450.0,49.57746478873239,2345.3125,-2437.0111731843576,355,0.9623724855292568,8,-0.07778422754788954
50,800,75,2,1,10,1,-23462.5,15.384615384615383,6138.095238095239,-1217.5865800865802,273,5.041198168970268,22,-0.07782569035575089
25,10,100,1,1,10,1,-23637.5,73.57723577235772,407.7348066298343,-1499.0384615384614,246,0.2719975618313199,5,-0.07840616966580977
25,10,100,2,1,10,1,-23637.5,73.57723577235772,407.7348066298343,-1499.0384615384614,246,0.2719975618313199,5,-0.07840616966580977
10,200,125,1,1,10,1,-23687.5,36.05150214592275,2950.744047619048,-1822.4832214765104,233,1.6190788550736075,13,-0.07857202089725517
10,200,125,2,1,10,1,-23687.5,36.05150214592275,2950.744047619048,-1822.4832214765104,233,1.6190788550736075,13,-0.07857202089725517
10,50,50,2,1,10,1,-23725.0,43.776824034334766,929.779411764706,-905.0572519083968,233,1.0273155756767651,8,-0.07869640932083921
10,50,50,1,1,10,1,-23725.0,43.776824034334766,929.779411764706,-905.0572519083968,233,1.0273155756767651,8,-0.07869640932083921
50,1600,75,1,1,10,1,-23887.5,26.00732600732601,3074.1197183098598,-1198.7623762376238,273,2.5644112455031656,13,-0.07923542582303673
50,12800,75,1,1,10,1,-23887.5,26.00732600732601,3074.1197183098598,-1198.7623762376238,273,2.5644112455031656,13,-0.07923542582303673
50,3200,75,1,1,10,1,-23887.5,26.00732600732601,3074.1197183098598,-1198.7623762376238,273,2.5644112455031656,13,-0.07923542582303673
50,6400,75,1,1,10,1,-23887.5,26.00732600732601,3074.1197183098598,-1198.7623762376238,273,2.5644112455031656,13,-0.07923542582303673
25,50,175,2,1,10,1,-23937.5,68.69918699186992,966.9378698224853,-2433.116883116883,246,0.3974070775357959,3,-0.07940127705448213
25,50,175,1,1,10,1,-23937.5,68.69918699186992,966.9378698224853,-2433.116883116883,246,0.3974070775357959,3,-0.07940127705448213
10,25,75,2,1,10,1,-24062.5,62.66094420600859,566.695205479452,-1227.5862068965516,233,0.4616337348006772,7,-0.07981590513309561
10,25,75,1,1,10,1,-24062.5,62.66094420600859,566.695205479452,-1227.5862068965516,233,0.4616337348006772,7,-0.07981590513309561
25,25,100,2,1,10,1,-24137.5,67.47967479674797,582.1536144578313,-1509.6875,246,0.3856119988128876,5,-0.0800646819802637
25,25,100,1,1,10,1,-24137.5,67.47967479674797,582.1536144578313,-1509.6875,246,0.3856119988128876,5,-0.0800646819802637
50,400,175,2,5,10,1,-24200.0,26.41509433962264,5350.892857142857,-2541.346153846154,53,2.1055348359548134,7,-0.08027199601957044
10,12800,75,2,1,10,1,-24587.5,13.733905579399142,6800.78125,-1205.0373134328358,233,5.643627109459668,23,-0.08155734306327224
10,1600,75,2,1,10,1,-24587.5,13.733905579399142,6800.78125,-1205.0373134328358,233,5.643627109459668,23,-0.08155734306327224
10,3200,75,2,1,10,1,-24587.5,13.733905579399142,6800.78125,-1205.0373134328358,233,5.643627109459668,23,-0.08155734306327224
10,6400,75,2,1,10,1,-24587.5,13.733905579399142,6800.78125,-1205.0373134328358,233,5.643627109459668,23,-0.08155734306327224
50,200,100,2,1,10,1,-24587.5,31.868131868131865,2908.477011494253,-1492.6075268817203,273,1.9485879302581937,13,-0.08155734306327224
50,800,50,2,2,10,1,-24600.0,10.071942446043163,6504.464285714285,-925.3,139,7.029573420203486,24,-0.08159880587113359
50,200,100,1,1,10,1,-25125.0,32.234432234432234,2853.409090909091,-1493.108108108108,273,1.9110532421691804,13,-0.08334024380131022
75,800,125,2,1,10,1,-25150.0,23.548387096774192,5641.438356164384,-1843.776371308017,310,3.0597194128061305,17,-0.08342316941703293
10,75,175,1,1,10,1,-25350.0,62.66094420600859,1295.1198630136987,-2464.798850574713,233,0.5254464731317601,3,-0.0840865743428145
10,75,175,2,1,10,1,-25350.0,62.66094420600859,1295.1198630136987,-2464.798850574713,233,0.5254464731317601,3,-0.0840865743428145
50,3200,100,2,1,10,1,-25375.0,19.047619047619047,5933.653846153846,-1510.972850678733,273,3.927042000449202,17,-0.08416949995853719
50,6400,100,2,1,10,1,-25375.0,19.047619047619047,5933.653846153846,-1510.972850678733,273,3.927042000449202,17,-0.08416949995853719
